timestamp,src_ip,dst_ip,src_port,dst_port,txid,input_addresses,input_amounts,output_addresses,output_amounts,fee,script_type,geo_country,asn,tag
2026-09-10T12:41:15Z,89.234.157.48,198.51.100.1,63669,8333,7586ba9a24c73b02924544f75a1294bf00c2d79fe560588aab16827f5b961965,1TS1pCKYRJrtnYXPXfE4E65dmwC5shXcFu,0.81064,bc1q8ek8jacc3c2f0haewal6kdrlfnj3h32f027syx;16rzLPjPvYdanDjVHaBR2N2Do6FdoCXv3j,0.567448;0.241571,0.001621,p2sh,CH,AS15169,SYNTHETIC_DEMO_NORMAL
2026-09-10T12:46:49Z,91.240.118.244,198.51.100.1,4772,8333,87371a070f3da134f3801c1f94dea72e344c3073fc91c247f498802423c250ea,1E2J46ywKbCWV8R83wkbmVCQkGpU8Ek5xr,1.401467,1EfSp581MjqrekZo2NVa78oDQ6uSQxe96G,1.398664,0.002803,p2sh,GB,AS24940,SYNTHETIC_DEMO_NORMAL
2026-09-10T12:55:15Z,172.67.182.41,198.51.100.1,26476,8333,d0a8381d46bdcc00b2957e2fb93b6a3ed5149447a5141b6c0565f42c97686a74,bc1qa6u2gnf8hp548zh0728y5qu554cuy0wmzv7hpr,0.12763,1iXMxrFjappoP8xkM1ssJWR7PeqxALXvLt,0.127375,0.000255,p2wpkh,IN,AS24940,SYNTHETIC_DEMO_NORMAL
2026-09-10T12:55:46Z,172.67.182.41,198.51.100.1,52833,8333,a88fb20da3a1fa8910caccec0ecda1ff26bf7ffe2785680e1a533b0571aa2483,1GyfKrVybFqQFaBjjuEfh9AbeR3CMYfcQK,0.394334,bc1qzvfslsyexdefsck93q46mfz8f94jnww9wdjtdr;1ycyzWiREpd4dUcrtk65bEjMoFB9vXZtvZ,0.276034;0.117512,0.000788,p2pkh,SG,AS13335,SYNTHETIC_DEMO_NORMAL
2026-09-10T12:56:27Z,91.240.118.115,198.51.100.1,36513,8333,1bd38089394eddfb51356f44d41d94cfffae41dcdd1b876d2e2b905487735fb3,1ZYPBiMsbjpTpp6EduJ6m5HujKgUbbV6uj,1.078404,bc1qg0zrct4g9rvtwettarynfed38kr9l9jvlwwl2w,1.076247,0.002157,p2sh,IN,AS51167,SYNTHETIC_DEMO_NORMAL
2026-09-10T13:00:00Z,91.240.118.55,198.51.100.1,36584,8333,d0863119b355dd2a1c96880070ae1caf1ee2e35769b713d05ac1532c83411407,1PeenChainRapidSpitLead99999999,50.0,1PxZvdnRgj7tswuEUSSc3xM4CYBxZCeqhS;bc1qq0uekrrstxpuy3aj2j6p86hhh5y66gefna5xky,1.406799;48.592801,0.0004,p2wpkh,NL,AS200052,SYNTHETIC_DEMO_PEELING
2026-09-10T13:03:31Z,45.154.255.206,198.51.100.1,63189,8333,ddeb1299eb0726f2e41628655b119c71aed490809a13ed6bcd31030d92ec2b45,1XeKAxLi4ATdCBM4WwKr2DSy8P1kdK8rgR,1.193827,1UBZoR57dJq9BiFwUsh1VRG72RYMEN7DGS;bc1qrfygm9f8ezct474v9w8af73ledms62gfwxg7nw,0.835679;0.35576,0.002388,p2sh,IN,AS24940,SYNTHETIC_DEMO_NORMAL
2026-09-10T13:06:00Z,91.240.118.55,198.51.100.1,26393,8333,451db441ea60c1410b9b2b9182f88afe924b2847b16db34e25573c38ae57e1b6,bc1qq0uekrrstxpuy3aj2j6p86hhh5y66gefna5xky,48.592801,1wksThJo9cXq9QqjK9QKfCEZuDipedQDGE;bc1qfr49uefm3z0nhvmntgdcfyxp5evgte5jntnagx,1.261981;47.33042,0.0004,p2wpkh,NL,AS200052,SYNTHETIC_DEMO_PEELING
2026-09-10T13:12:00Z,91.240.118.55,198.51.100.1,25389,8333,6f0eb3c06d508c0ec9fc8a616d730374d58c31287ee45def0a48c16558fb474f,bc1qfr49uefm3z0nhvmntgdcfyxp5evgte5jntnagx,47.33042,1kioXQBoEXPRF4KqRkm6sgKsvPVCMKQn1w;bc1q0mkscw8fh4qyu5ktgy56m0sd2g6q7a0wjxwhgd,1.432861;45.897159,0.0004,p2wpkh,NL,AS200052,SYNTHETIC_DEMO_PEELING
2026-09-10T13:16:01Z,89.234.157.159,198.51.100.1,31009,8333,fa6ee308d8687dfa3fe01b204269f757ea5a9f72a045c77de1220d24747a2e3f,1Y2X1TruiHSVCpjqXRue6N8UwDKXpYDVyA,1.238316,1YqE1z3GpxDvQAt4y6GuVYjuNqmgWLuodD,1.235839,0.002477,p2wpkh,CA,AS15169,SYNTHETIC_DEMO_NORMAL
2026-09-10T13:18:00Z,91.240.118.55,198.51.100.1,16968,8333,4d8a7094303209c7d6932f0a87150f1f2382523a8cba01029cb5fb71016f7a1c,bc1q0mkscw8fh4qyu5ktgy56m0sd2g6q7a0wjxwhgd,45.897159,1wBEry9XKuxcLZXXbQNa97ZcyYYYhArAu8;bc1qu3k5uqf5lgg22ct66986r8nr7nv5n8a9snnlnw,1.361499;44.53526,0.0004,p2wpkh,NL,AS200052,SYNTHETIC_DEMO_PEELING
2026-09-10T13:20:04Z,185.220.101.108,198.51.100.1,25740,8333,d27518f2218f6428f0a306a84ba4126820e3ef43b44490c035fd3172a094749e,bc1qvcexgpdyxydcqwa8aesrnkk4df6lxelz2wyutx,0.559409,1Yck9sfEwDdvbJrzoSktqZfVTYffY8isj4,0.55829,0.001119,p2sh,IN,AS16276,SYNTHETIC_DEMO_NORMAL
2026-09-10T13:20:35Z,91.240.118.163,198.51.100.1,5018,8333,f727648be2d7be5f62310d9c58c896b01147d5d401a59d33a105de374f826789,1q23Z7ZMq1w6fp1Yy8kFcv3pUJjENbbWjF,0.249972,bc1q0krey3lran9cqyf6j5j6hz8rth2kgxpkgf9k5v;1hd67yqQjYgXfNVUZGirFZE1nzVxQR9JoX,0.17498;0.074492,0.0005,p2wpkh,US,AS9009,SYNTHETIC_DEMO_NORMAL
2026-09-10T13:23:42Z,89.234.157.98,198.51.100.1,41193,8333,aef779c78525bdfc879402816d123939fc7d02ce018f50bafb43dfa4b6767b2f,bc1qzvfslsyexdefsck93q46mfz8f94jnww9wdjtdr,0.086842,1Zi7EM95hG8G7SyNxjfXPGZxWqAbRGCJMS,0.086668,0.000174,p2sh,FR,AS15169,SYNTHETIC_DEMO_NORMAL
2026-09-10T13:24:00Z,91.240.118.55,198.51.100.1,42435,8333,22f6c321f3943a96d9a67288ffec096f42522671b505da124b13efc1bc4e9860,bc1qu3k5uqf5lgg22ct66986r8nr7nv5n8a9snnlnw,44.53526,1WSBMpZv35XcRYd6LLJuPFr27M48VJQApC;bc1q0x724s4rhgdx8hy0kjnhs880cwkruvgfdmdsgy,1.399936;43.134924,0.0004,p2wpkh,NL,AS200052,SYNTHETIC_DEMO_PEELING
2026-09-10T13:25:03Z,104.244.72.62,198.51.100.1,53269,8333,62e01418401791ab1c86c27a4daacb79b96bb5346908c2eb9b2f64dff61ef014,bc1qh4mu3em7q02k7zhupu8psg4ehygfa40hpjtu73,0.639665,1j54yGypjyDoAnKBu5oQ23ohB2i5Qpbh1D;bc1qjde4xya4s3alt3udgvjdqmqud89c8g0wv0cv9p,0.447765;0.19062,0.00128,p2pkh,IN,AS24940,SYNTHETIC_DEMO_NORMAL
2026-09-10T13:30:00Z,91.240.118.55,198.51.100.1,26087,8333,44ff19d1f570709bd69c81bf0dd114080929b7019868ffe3619e2d8f85e2b139,bc1q0x724s4rhgdx8hy0kjnhs880cwkruvgfdmdsgy,43.134924,1Ja2v5Uu4VP8y7wTn7FKeqs4ijU3U8tYBV;bc1qw9xhtemelvg06rwekfxfn0uu6flz8u4w6hpjjn,0.808146;42.326378,0.0004,p2wpkh,NL,AS200052,SYNTHETIC_DEMO_PEELING
2026-09-10T13:33:15Z,104.244.72.244,198.51.100.1,19568,8333,34f6c3c5ea1b610573a6e43d83caeaa84521e519a6c26623daefa82fe7c7fd6d,bc1q8ek8jacc3c2f0haewal6kdrlfnj3h32f027syx,0.119462,1wZC4jPA1G9rHRaVZK2SGo2Lhk1K4kUBaM,0.119223,0.000239,p2sh,CH,AS15169,SYNTHETIC_DEMO_NORMAL
2026-09-10T13:36:00Z,91.240.118.55,198.51.100.1,26606,8333,1868578d7bd0bd3ca984f48214f354e575570199aa04ec21ab9c6f65f3f7936f,bc1qw9xhtemelvg06rwekfxfn0uu6flz8u4w6hpjjn,42.326378,11XtkRqxf9EXGpMwLbLaArHsotyo3BxvD3;bc1q9yck859favqg5u0unny7n5rukkxsqxt0jrnj8s,1.28739;41.038588,0.0004,p2wpkh,NL,AS200052,SYNTHETIC_DEMO_PEELING
2026-09-10T13:37:24Z,162.247.74.159,198.51.100.1,41533,8333,1225b2cbf9a979f01b9c815bbf4d68de0f44e1726497b0f37fb8b146da5f6880,bc1q5wz0ljum7z3eptrwj79c3tdvgq047c0sn2n8sh,0.635285,bc1qcjcptufmekcjy5pl3aclfg7f7p62xpgsj3gm6h,0.634014,0.001271,p2wpkh,DE,AS16276,SYNTHETIC_DEMO_NORMAL
2026-09-10T13:37:57Z,104.21.55.20,198.51.100.1,56430,8333,892556088cbef898228fc1461dced754faf1dabab2fa38728cd33fefcfc53d79,1G2Hs7ZstyRQxtvEgw4vcBv63rAX11Cmo6,0.076804,bc1qm26lu4fwkk8vwk7erv0yhvplrxlxuk6dx999ye;bc1qxzf8zc8g09crn0x5hu0krdv9u3ysk7n3m4k7s4,0.053763;0.022888,0.000153,p2sh,DE,AS24940,SYNTHETIC_DEMO_NORMAL
2026-09-10T13:38:56Z,91.240.118.244,198.51.100.1,32679,8333,80e82c0520f908d5862230037dcd4752fb4122353578b544ab07d9984abd4391,1TS1pCKYRJrtnYXPXfE4E65dmwC5shXcFu,0.559821,bc1qze9ldqexmcx5ku0ehfyraqyu0gytf9ndax68mz,0.558701,0.00112,p2wpkh,SG,AS9009,SYNTHETIC_DEMO_NORMAL
2026-09-10T13:40:36Z,172.67.182.195,198.51.100.1,13140,8333,9e5403b9839fc9b76ef4c6022810ebd517b97c7747c388af9dac424cd3a566e9,1SbPrmPmWqb85iCdji7usqUkemESvj4hZR,1.204767,bc1qh5cathtry42rlcpj8xmyqp7tgxgd5ukamvdp22,1.202357,0.00241,p2wpkh,SG,AS16276,SYNTHETIC_DEMO_NORMAL
2026-09-10T13:41:22Z,198.51.100.117,198.51.100.1,53367,8333,b0d9882904635cf917c566ee1cf2a4b6d2976a2c93d57a838a2f3469a6725bdb,18bBiniMv47Rd1AHKH8FrzqV7Sjps5UxB1,1.02296,bc1qsqvf9vn5mwzsxdt8etgmt3jtdl77vcpjj5shgj,1.020914,0.002046,p2wpkh,CA,AS51167,SYNTHETIC_DEMO_NORMAL
2026-09-10T13:42:00Z,91.240.118.55,198.51.100.1,26914,8333,bdf65fccd0f28cc4474549957073cb39fab8c911fa06e51dc9d032214d66f8d1,bc1q9yck859favqg5u0unny7n5rukkxsqxt0jrnj8s,41.038588,1tdKQcZ5NdM2yCuBsB7BCgpQnHXHM3UDAB;bc1qyq2dgcv02uktykm8vymy5m9x957j9dfe6jrcwr,1.294927;39.743261,0.0004,p2wpkh,NL,AS200052,SYNTHETIC_DEMO_PEELING
2026-09-10T13:48:00Z,91.240.118.55,198.51.100.1,23270,8333,62a7a1974345904ad22b03dbed83e399e6ddf026529bca3f8c8b84d48fc74dba,bc1qyq2dgcv02uktykm8vymy5m9x957j9dfe6jrcwr,39.743261,1jwRJ6w8D4a1qLKXiNySs1CX4SFYGiF278;bc1qq822hz28amf7ewsw20jtu0g6tanj03f6umwa38,1.168766;38.574095,0.0004,p2wpkh,NL,AS200052,SYNTHETIC_DEMO_PEELING
2026-09-10T13:48:27Z,91.240.118.34,198.51.100.1,60657,8333,dd590998408d6f3aee18599066f7770bfd32e650d5490a8c59504e228bf0c7da,1UBZoR57dJq9BiFwUsh1VRG72RYMEN7DGS,0.346662,bc1qltvhxvkwywxd7v8ahxscfg6k2qrdz5elezml7p,0.345969,0.000693,p2sh,FR,AS16276,SYNTHETIC_DEMO_NORMAL
2026-09-10T13:53:07Z,104.244.72.93,198.51.100.1,26762,8333,120f2d00a5711666bdb56426debeb2df8f7be3c85568f9813800e09d1b510062,1trX5C3VdzzedCQ2TE1JMH7eFcBHosWdZX,0.726949,1pov9iV8B8Ywp3WNmaQoJ8Ga8CraQHoKp6,0.725495,0.001454,p2sh,IN,AS16276,SYNTHETIC_DEMO_NORMAL
2026-09-10T13:54:00Z,91.240.118.55,198.51.100.1,36440,8333,d8ac12dbd8d79bf3f8d0afb0672b8f8c7ad1d655b30085dacb510e2383319dc2,bc1qq822hz28amf7ewsw20jtu0g6tanj03f6umwa38,38.574095,1J4smz7D3H3ieTZQKC6uQXWbEjkXoZM2Bt;bc1qs0zxj4ua6fk0k63lkcazd5zha3jgeyf4q9pd5s,1.49143;37.082265,0.0004,p2wpkh,NL,AS200052,SYNTHETIC_DEMO_PEELING
2026-09-10T13:56:30Z,198.51.100.59,198.51.100.1,7960,8333,4fc6bfebdab7ef2d0bef289310f2039c0657436f037204cce3740026c9357634,1vGba58ybgH4bcZVs7sHT7Vzmx15iQi2FU,0.960515,1LbeBREa12cHyN6v2o5hGfVZrP5sQFe8Bx,0.958594,0.001921,p2pkh,JP,AS51167,SYNTHETIC_DEMO_NORMAL
2026-09-10T13:57:27Z,89.234.157.98,198.51.100.1,39788,8333,e2d88f4500d3031372b282faf4905ef188b2c3f0d4001f4edfead474dc5548bc,1W5mFrCHRM6ToWxSnyioQjrgMV3P8F1Lpo,0.414464,bc1qsqvf9vn5mwzsxdt8etgmt3jtdl77vcpjj5shgj,0.413635,0.000829,p2wpkh,CH,AS13335,SYNTHETIC_DEMO_NORMAL
2026-09-10T13:58:37Z,104.244.72.244,198.51.100.1,14700,8333,d49e00e51bfaf42bcc4b6440c0cbaf6b5051160bfd208fb4d84e9a46f11d521a,1rA1W95H96tNphktWaeicFobkw8EiX6rYs,1.445069,1q23Z7ZMq1w6fp1Yy8kFcv3pUJjENbbWjF,1.442179,0.00289,p2pkh,CH,AS51167,SYNTHETIC_DEMO_NORMAL
2026-09-10T13:59:19Z,198.51.100.187,198.51.100.1,3068,8333,8880c2e181b1252661377605fd6b35eb9b444d5e6d917cbbb94c7958997a2952,1GyfKrVybFqQFaBjjuEfh9AbeR3CMYfcQK,1.45279,bc1qcamtkctx76hxnuhueh4u68d5afzyfn25fzjfl0;1LWe7mkojvuVzZcXpf2nfQP2ArY92hFSmk,1.016953;0.432931,0.002906,p2wpkh,US,AS200052,SYNTHETIC_DEMO_NORMAL
2026-09-10T14:00:00Z,91.240.118.55,198.51.100.1,22317,8333,4be1fb14861efa6305860cae407a7cd5acaad7938c5bb8d7cdaed01496c54d83,bc1qs0zxj4ua6fk0k63lkcazd5zha3jgeyf4q9pd5s,37.082265,1qLVdybv5Ke4ZwrZMKmZN4WHikMRQRNyhX;bc1q3k90cds78xvelkj6kalmrtctpaq3yzeg72y436,0.869924;36.211941,0.0004,p2wpkh,NL,AS200052,SYNTHETIC_DEMO_PEELING
2026-09-10T14:00:46Z,91.240.118.163,198.51.100.1,56949,8333,a5951e892643b02b965f010855fbf4c7178920e155eb5ff694016987ddcb00c4,1mVWeimovhmfKuomxX9V7ZfdJkk5JetS7B,1.051785,bc1qzx2az90malm968l42z0rmv4wj5zvwsg7xxts5a;bc1q246fkwt2vc2uc7jus2w4hwx82zaf4wyyk2lg2j,0.736249;0.313432,0.002104,p2wpkh,GB,AS200052,SYNTHETIC_DEMO_NORMAL
2026-09-10T14:03:05Z,89.234.157.108,198.51.100.1,1350,8333,5a82825f1478b6810b5de1b568519d3e2abb2e431ad1387dc96b9c968854e7d7,1rA1W95H96tNphktWaeicFobkw8EiX6rYs,1.021861,1EXr8XDc7zHL3eE5XHvAmHfny3wbggP2FD,1.019817,0.002044,p2sh,US,AS16276,SYNTHETIC_DEMO_NORMAL
2026-09-10T14:03:22Z,162.247.74.73,198.51.100.1,13828,8333,943637972a7461370d10b70602f5c11434587af9ed7442047cabac37c9d5aadf,bc1q6wjvu9n06p9hw87d3xygtfmn75unxq325cep75,0.664953,1R1FAN8mJW3rx49AneRaSY3oM2jNcYSMhY,0.663623,0.00133,p2pkh,FR,AS13335,SYNTHETIC_DEMO_NORMAL
2026-09-10T14:03:52Z,89.234.157.48,198.51.100.1,54101,8333,150e46677002e3143529e5e4fd490245cf7f4d0af971f565104db60ca9479b08,1LJBQmq73ReCnkoBX1xrxtab3xEwq2id69,0.518684,bc1qg6k4vxjsd9k40jpln5mwxsuyjvsfchvydqqzhe;1TS1pCKYRJrtnYXPXfE4E65dmwC5shXcFu,0.363079;0.154568,0.001037,p2sh,JP,AS51167,SYNTHETIC_DEMO_NORMAL
2026-09-10T14:05:21Z,172.67.182.64,198.51.100.1,7225,8333,d0f23bb540b066f6c99f8056b6166ea82142157f42ca217e75ae39f022fce50c,1JJiG1XsVbJwvmifA7ZceEWUAgadQrMcGn,0.177695,bc1qjde4xya4s3alt3udgvjdqmqud89c8g0wv0cv9p,0.17734,0.000355,p2pkh,CA,AS9009,SYNTHETIC_DEMO_NORMAL
2026-09-10T14:06:00Z,91.240.118.55,198.51.100.1,33464,8333,ef66095f7ebb0577c3aa6fb4224017ce82a49047dc0c1dfe6117f19631917d56,bc1q3k90cds78xvelkj6kalmrtctpaq3yzeg72y436,36.211941,13cRdP4nAgw8RFpNopMxUT7ayRKBrbYva5;bc1qyy0tzujr7aqtdtgl4dl4xcnj59h52sy7cy345t,1.448316;34.763225,0.0004,p2wpkh,NL,AS200052,SYNTHETIC_DEMO_PEELING
2026-09-10T14:06:25Z,45.154.255.11,198.51.100.1,58617,8333,9115a17e9030aa2ae9663def21b4c7f248a3f412ea93befa41f868a8f3545767,1Bd3gmVWdCsdVJtsyNaYgWRT9RKpPqRE2q,0.27903,bc1q943eewnxxtdfmzpfyzfch2qg9s09355yv03ee4,0.278472,0.000558,p2wpkh,US,AS16276,SYNTHETIC_DEMO_NORMAL
2026-09-10T14:06:35Z,91.240.118.163,198.51.100.1,60607,8333,136c13828a46190e0fb0da0dbf4b03e1064743683b69daa5800e226e93f8dbc4,1LJBQmq73ReCnkoBX1xrxtab3xEwq2id69,0.314421,bc1q6642dzap7cj2f5xaea0ylhs474zmvpqevupzcl;bc1qdwhdwwajk822sxr4fpqcshckhnf0r20ek7r8re,0.220095;0.093697,0.000629,p2wpkh,DE,AS24940,SYNTHETIC_DEMO_NORMAL
2026-09-10T14:06:45Z,172.67.182.119,198.51.100.1,23898,8333,12df08e2d1c01bcaddd6c06d69cb054cadadde30cfe1240fd616821eaf24559b,bc1q6wjvu9n06p9hw87d3xygtfmn75unxq325cep75,1.374638,1jBWn1wWt3ZWZSutFHg2MGkMNLzJgKUXJZ;1byi4GKoEMLd9odyPDLe3yytHT5vC1efxZ,0.962247;0.409642,0.002749,p2pkh,CA,AS51167,SYNTHETIC_DEMO_NORMAL
2026-09-10T14:07:47Z,104.244.72.130,198.51.100.1,27831,8333,28d45a2713f3d137cea15d6132a086c79c6458ee80dace2b173fca11023fd135,bc1qxqzzk5da8g9t83d2dmnaqxxuc5nqmgd99sgrs0,1.148277,13qRmKw3xVpgRb6YX8xU5CuZn4csPAERJh,1.14598,0.002297,p2pkh,SG,AS51167,SYNTHETIC_DEMO_NORMAL
2026-09-10T14:11:51Z,185.220.101.242,198.51.100.1,17668,8333,5874ec843b6025932bb8103f547386bf300273be96a8e68f3c6796cf605fbbed,bc1qg9r54ve6yqjnl5r9nqjx5xg8n7qkmk45ld0u5d,0.794322,bc1qq05szslvdq265345g3kuxw2uawlpgmgj99lsvx;1smhbUsigiUWxTu1m1zweo9bW4JFF2rQWy,0.556025;0.236708,0.001589,p2wpkh,CA,AS15169,SYNTHETIC_DEMO_NORMAL
2026-09-10T14:12:00Z,91.240.118.55,198.51.100.1,42059,8333,8e5786125468670c2c834d2794463201727304362823ab7052857f51a1aafca6,bc1qyy0tzujr7aqtdtgl4dl4xcnj59h52sy7cy345t,34.763225,1Jc8nFHDKBXN4YzPuCQQJzLY2hqoy6yvtP;bc1qdsptlxmpm8z0xr45jx58cap9sg6r9shcym7lvf,1.436738;33.326087,0.0004,p2wpkh,NL,AS200052,SYNTHETIC_DEMO_PEELING
2026-09-10T14:12:13Z,172.67.182.22,198.51.100.1,21807,8333,a64cad1474c7d86a2ccdd906b94e56a51beafed8e4099ede743a94c5bcf0721f,1vc33tXY8cbKEBMUW46EQe2kafeUh5fcuB,0.518537,18bBiniMv47Rd1AHKH8FrzqV7Sjps5UxB1,0.5175,0.001037,p2pkh,FR,AS24940,SYNTHETIC_DEMO_NORMAL
2026-09-10T14:18:00Z,91.240.118.55,198.51.100.1,24044,8333,32f205e883fd37dc05c51298717489a75379cca8a3f87e9171246120a7c31b7a,bc1qdsptlxmpm8z0xr45jx58cap9sg6r9shcym7lvf,33.326087,1Eg1KN9xVTgEuC7rfTHxJxqyuYzePCffRd;bc1qyc85ltgjf4rwv2d4h868enjszysj7t83tz49ad,1.049731;32.275956,0.0004,p2wpkh,NL,AS200052,SYNTHETIC_DEMO_PEELING
2026-09-10T14:18:42Z,203.0.113.12,198.51.100.1,29497,8333,26318569a225103cf4f6ff47e405e4794ffb8c3e77af27c29d106924ee4a5281,13qRmKw3xVpgRb6YX8xU5CuZn4csPAERJh,1.494781,1XRVksbk6y4L7CkefW8yWPKW2AvAmfpkTV,1.491791,0.00299,p2pkh,CH,AS15169,SYNTHETIC_DEMO_NORMAL
2026-09-10T14:20:20Z,203.0.113.142,198.51.100.1,54798,8333,cdee9ad9a0f26e297d6dbb1248126f0f19471fb14c1564714c8b917f64788bd0,bc1q34skrku5nsfmukadcwdq9ta8zd8udchjqpc6ku,0.410384,bc1q0kcl0nfq4jdyw5ks7z9clnkpc2y25lkq324qyq,0.409563,0.000821,p2pkh,DE,AS51167,SYNTHETIC_DEMO_NORMAL
2026-09-10T14:24:00Z,91.240.118.55,198.51.100.1,18080,8333,45aef13ce8f153ef48b7ca025e8b85c0ac9b54be6b2f49dcd25e054855772464,bc1qyc85ltgjf4rwv2d4h868enjszysj7t83tz49ad,32.275956,1BFSNrf2yvefEmr8DT2AUKz4NbKeMVVCXD;bc1qyl7a4e5e66nhfmzv59nyczutr3ayy6a7fucqc5,1.232222;31.043334,0.0004,p2wpkh,NL,AS200052,SYNTHETIC_DEMO_PEELING
2026-09-10T14:29:24Z,172.67.182.80,198.51.100.1,4383,8333,e054b715bd04aabf1f51f7d3a8ed460b48ba97a2e9685bdfa7212919f06158e4,bc1qrfygm9f8ezct474v9w8af73ledms62gfwxg7nw,1.178725,1vcQktG9FSkPahaTiuHzSEm1skf9jUyDq6,1.176368,0.002357,p2sh,NL,AS13335,SYNTHETIC_DEMO_NORMAL
2026-09-10T14:30:00Z,91.240.118.55,198.51.100.1,22641,8333,ff9bcaff1bd9afec6445746e263c62ba2fcbd9f8ae7a95893a5d62f72566666c,bc1qyl7a4e5e66nhfmzv59nyczutr3ayy6a7fucqc5,31.043334,1SH1owik6tjfXBNkZzb5Bd9ZsuYPbLyhhw;bc1q7qlj7y89dr9p9hr0kuqsfywfu5vem4an3p92w7,1.394716;29.648218,0.0004,p2wpkh,NL,AS200052,SYNTHETIC_DEMO_PEELING
2026-09-10T14:30:08Z,91.240.118.34,198.51.100.1,43452,8333,4c62ea82ec8ccd74f13144ec896c0f5cdf1f11956162c972261fbaba53c9f35b,bc1qjde4xya4s3alt3udgvjdqmqud89c8g0wv0cv9p,0.559672,17oqQ9Jn7wzWKqMcZzXZ9VEhtSzG2GVU7m,0.558553,0.001119,p2wpkh,JP,AS9009,SYNTHETIC_DEMO_NORMAL
2026-09-10T14:35:26Z,89.234.157.108,198.51.100.1,42957,8333,bdd915bdb016fea5a3cdf2f13d1c9ff3ec25f2125dec5c93e0d708d25ae60aed,1ZYPBiMsbjpTpp6EduJ6m5HujKgUbbV6uj,1.112127,1Bd3gmVWdCsdVJtsyNaYgWRT9RKpPqRE2q;bc1qg0zrct4g9rvtwettarynfed38kr9l9jvlwwl2w,0.778489;0.331414,0.002224,p2pkh,GB,AS16276,SYNTHETIC_DEMO_NORMAL
2026-09-10T14:36:00Z,91.240.118.55,198.51.100.1,30188,8333,120ef8e745820c9dcf75d6520ef0e24d3b9d483e689ddf2e9f0a26ef7e0de632,bc1q7qlj7y89dr9p9hr0kuqsfywfu5vem4an3p92w7,29.648218,16MiU7LDPBbKGXv9mNv65xAwyWcMbNXnT4;bc1qcaqgqwjgkvd56h7hpeq77uyyvql3r5q9mujtxm,1.256429;28.391389,0.0004,p2wpkh,NL,AS200052,SYNTHETIC_DEMO_PEELING
2026-09-10T14:39:13Z,172.67.182.64,198.51.100.1,22435,8333,2bbdd23a2314b466aa3fa25d1b9e282ef397de0060ea8eff260ece3e461a7048,12WAK98S4dSXoKHyYQGNmLGn7Bg2VtVVaK,0.778321,18bBiniMv47Rd1AHKH8FrzqV7Sjps5UxB1;1EfSp581MjqrekZo2NVa78oDQ6uSQxe96G,0.544825;0.23194,0.001556,p2pkh,SG,AS24940,SYNTHETIC_DEMO_NORMAL
2026-09-10T14:40:17Z,185.220.101.24,198.51.100.1,7072,8333,92734b50a679ee880b43e8321002de3dea6214c178b5246c65c1c7b8b66ba3db,1wZC4jPA1G9rHRaVZK2SGo2Lhk1K4kUBaM,0.346863,bc1qxkzy2785ha3cpyzgmlkwycckvra5vcuh7k5txv,0.346169,0.000694,p2wpkh,FR,AS13335,SYNTHETIC_DEMO_NORMAL
2026-09-10T14:42:00Z,91.240.118.55,198.51.100.1,33176,8333,84c2765ce0e032e37d31d365506bf6a249dd094564cd0356e3359d6a79719453,bc1qcaqgqwjgkvd56h7hpeq77uyyvql3r5q9mujtxm,28.391389,1NmG41g2sjtWHWzRc11rx8DDW7c7RvVD7a;bc1q7j2ju6mnh5h3f7z2hsz9ltx4yn732lhf6fn0fc,0.992714;27.398275,0.0004,p2wpkh,NL,AS200052,SYNTHETIC_DEMO_PEELING
2026-09-10T14:44:23Z,203.0.113.142,198.51.100.1,30004,8333,9f6f042b2fda6c60890f466c7a238381783e045b29eb529352f404fe000b6e28,bc1q06pl3cnwsqk68fpp6ms0qa6hfdsgpkgumjwsk7,0.446797,1Bq83F17MMJZGReZkdLai6qZbvFjuWyFht;bc1qqwu0xeq9lh3gd58eyw2wym6xjsqu8slpnza5hh,0.312758;0.133146,0.000893,p2pkh,SG,AS13335,SYNTHETIC_DEMO_NORMAL
2026-09-10T14:46:51Z,162.247.74.6,198.51.100.1,41291,8333,8aeddf51981aca8f8835d8c6e13886ad91222db739a89b714d87ea35cf9b12ef,1SqW3KWAWzWV5z1gzRrg2yEG5PkoKFrQ9f,0.391426,1LWe7mkojvuVzZcXpf2nfQP2ArY92hFSmk,0.390643,0.000783,p2wpkh,GB,AS13335,SYNTHETIC_DEMO_NORMAL
2026-09-10T14:48:00Z,91.240.118.55,198.51.100.1,34012,8333,0aa257d8a8689c8219d0202d677665a7c3181054a87e1c274235193a93f971ce,bc1q7j2ju6mnh5h3f7z2hsz9ltx4yn732lhf6fn0fc,27.398275,1oMJUky4qCtgkbM1kZ4JzkfTjbTrA3Fsds;bc1q7u7s5e6fssxwtul6dx8caj6rc9vf8x9mt5y5gs,1.483182;25.914693,0.0004,p2wpkh,NL,AS200052,SYNTHETIC_DEMO_PEELING
2026-09-10T14:54:00Z,91.240.118.55,198.51.100.1,25479,8333,ce7c3a49131c846bfdcf501b60f0b02785b39930f26905f21aba708bdc4900a5,bc1q7u7s5e6fssxwtul6dx8caj6rc9vf8x9mt5y5gs,25.914693,1ZmcTHB5Gm4iF7yfgJfSsp1Ujb1SMRJJFR;bc1q8jd6r3qsvj70sjemwhsnee5zglsz38vvmag5yc,1.111036;24.803257,0.0004,p2wpkh,NL,AS200052,SYNTHETIC_DEMO_PEELING
