timestamp,src_ip,src_port,dst_ip,dst_port,txid,input_addresses,output_addresses,input_amounts,output_amounts,geo_country,asn,fee,script_type
2026-02-05T22:14:54Z,40.105.222.160,37575,108.9.54.39,8333,cbc3cce15bd39e192422cc2ab882ce8f51820b8f4a43210c7904be8a50388d52,"[""30d741901af8d450d82fcb39d85""]","[""10619f84c79c14a918828831c5a""]",[2.3203542],[2.32008008],DE,AS38907,0.00027412,P2WSH
2026-02-05T22:38:28Z,81.251.69.140,28682,24.208.227.79,8333,42e6e24e1aaaf699fb9836991a1464bc643e7c493b36a9fd1cbeea88a2e11fc1,"[""bc1q05a8706ad9ba43e9aaca2256d8"", ""1e921166b3f444b4697a4ec8e62""]","[""30443ef57571345ddb08d1cffe7""]","[2.56275877, 1.22970718]",[3.7920658],US,AS57876,0.00040015,P2WPKH
2026-02-05T22:43:11Z,1.231.42.157,48674,55.129.188.177,8333,93b91c157bfb00b4abae1cded4ee73fe901d9984213fb394991604caf0ff6d72,"[""1eececbbb3d87417b910c7c8343""]","[""30c84035b0f2b4408b5e0b66766""]",[2.94781423],[2.94722635],SG,AS47523,0.00058788,P2PKH
2026-02-05T22:51:08Z,170.97.83.231,44721,166.89.106.16,8333,0a29917a991d7a19ebff845633393a8b1e3caf2e2efa9dc08c7ec5f5ce0d965b,"[""161ad6a79ef174a6f8baf24e710""]","[""39da1971da5774cc392af7f60b4""]",[0.82340747],[0.82331169],BR,AS17806,9.578e-05,P2WSH
2026-02-05T23:07:44Z,40.105.222.160,58312,213.149.228.91,8333,eee121427ceb7b3037ff81f4ab64884d543f68e251dac7d8457167e3c67ff788,"[""bc1qc1e16b2698e748ef81272b4c73""]","[""305d334b2616441e88a75a1e885""]",[1.59408109],[1.59382409],DE,AS38907,0.000257,P2SH
2026-02-05T23:13:18Z,34.25.52.184,53676,98.223.195.130,8333,4f98380861ed73db6daa840df8f88b3f66172b1a8bbca134a57c970e87254770,"[""335c6caecf2ea4d389de27fdfc0"", ""bc1q867f652a4c5046d0bd0074f71c""]","[""31528ca19140044a49327377956"", ""176e9a70538114d1f944428e005""]","[2.42592262, 1.50176058]","[1.21243361, 2.71481945]",GB,AS26483,0.00043014,P2WPKH
2026-02-05T23:30:12Z,47.217.245.241,50635,58.249.244.91,8333,13583abf16ce0e4b7ed0baf5fc3ac184c26ff65fd149dcf10c1332937d390e75,"[""bc1qce4766cf2ace4bc19220b42993""]","[""bc1q452cd1a269c446b0b0e42e3801""]",[1.2440753],[1.24398625],DE,AS24633,8.905e-05,P2WPKH
2026-02-05T23:39:25Z,32.48.179.81,48755,131.172.40.107,8333,7dd029b7ebb3e34bd60738d692793905cb98f9ac5145254cc6f49c2b8e8b0133,"[""10619f84c79c14a918828831c5a""]","[""1e1aefb3ea2654d1780ccabcd62"", ""3ad75b1baf9a040bc8098342d7a""]",[2.45833902],"[1.71124988, 0.7466346]",US,AS15290,0.00045454,P2PKH
2026-02-05T23:41:37Z,38.116.11.5,53194,101.142.245.171,8333,ab320c3dff57032a21b57706f1a831307ef9a5e9fc2fdf50f03f7a9893c2ad46,"[""bc1qaf0bcd66ada647c385455b94d5""]","[""15e806668052b482ebf39bec3ef""]",[1.06566763],[1.06539238],BR,AS48438,0.00027525,P2WSH
2026-02-05T23:54:43Z,200.233.19.237,12040,194.142.78.167,8333,4ab4f8cbf7252a32d9de095f9cba2627153462a081dc1390d67f00dd66e9bafd,"[""10619f84c79c14a918828831c5a"", ""1fa628159c643488f91403be6a0""]","[""bc1q0d0f4964b1824b3c928d00feb9"", ""1ad44086d68634566899e889126""]","[0.46158338, 0.38292704]","[0.33744111, 0.5070177]",US,AS15290,5.161e-05,P2SH
2026-02-05T23:58:38Z,44.54.30.195,31606,61.16.152.183,8333,ef3561dd246efd18823bfa47dab4edb04938da716ea64a9b6c6ef26cb4896b18,"[""389d5aa43ae0642b7b6223a7864""]","[""3a1d07c6fee904c06a548a15278""]",[0.93563152],[0.9356105],NL,AS48438,2.102e-05,P2WSH
2026-02-06T00:21:22Z,7.243.167.175,47285,33.249.93.90,8333,4884b8ba9d57f025696ef1870a2c8f85a9b5b16ee6fb5bd431b66847a7099c84,"[""367d7efb08c9c4017a04321a256""]","[""30410510681bf446bb701f2134f""]",[2.77503176],[2.77491783],DE,AS60664,0.00011393,P2WPKH
2026-02-06T00:23:43Z,107.196.193.62,42599,192.243.161.112,8333,3f8df32b189e9dcc7930795861c5022299c2fe1cbcac04e430c3626972dfd456,"[""1034aa573f3c44f7a9b11b96b91"", ""bc1qd8df2956b5194f2bb529417f75""]","[""1a71a23fd570446d0a632ac3f4d"", ""bc1qff448a013d844eef905dbd4942""]","[0.32382938, 0.43096096]","[0.50848485, 0.24596482]",SG,AS50729,0.00034067,P2SH
2026-02-06T00:37:32Z,166.24.231.223,61416,117.162.37.93,8333,fd0fdb54c788391b418a7744040993d66322b616ccc0ce4b82722bc7de2d5d4b,"[""bc1q604f935c66ab4369ab651855e9""]","[""bc1qd0db2fb48483457d9641f3ed09"", ""141dc973b2e73436ab88b00da45""]",[1.66329967],"[0.51317972, 1.14999155]",NG,AS47523,0.0001284,P2WSH
2026-02-06T00:41:17Z,35.198.96.250,62416,121.198.174.55,8333,a76921f3df95700002ac93877508aed2f5a2ecb9adaec651c341895ff2a5b004,"[""3af116498e30340d5a981d1a2a2"", ""3bc542c41fad5434ba4b9269326""]","[""1e921166b3f444b4697a4ec8e62""]","[2.21381448, 0.16338081]",[2.3768438],BR,AS17806,0.00035149,P2WSH
2026-02-06T00:59:42Z,44.54.30.195,1229,16.176.80.107,8333,733351892112ba0c6c65b2f9fc3258777548ad19b71567cb8934c7346b13159a,"[""121beca9b27874ccdb7ca52e26f""]","[""303ee3f98555140fe9bc66d99cc"", ""1b10b41ec6bfc419aa0cd82d1d5""]",[2.18751879],"[0.88676296, 1.30026646]",NL,AS48438,0.00048937,P2PKH
2026-02-06T01:24:29Z,131.53.43.37,40622,103.187.228.139,8333,cc728de5aacc6f7ebab492d4beddcf0d569cb0bdab0ce939fb431b5c9aa88efd,"[""bc1qf1ded252ba6644b9990d8d6e6b""]","[""bc1qcf1c7366708d41539d4f49fc6c"", ""bc1q34cbc8df876942649a65a60b75""]",[0.19840962],"[0.09700715, 0.10105649]",US,AS50252,0.00034598,P2WSH
2026-02-06T01:30:33Z,41.210.78.125,12990,20.229.25.220,8333,c504862812f70660e38e6088ac9c5f132a469d42355e7fe16027bcdfbb78044d,"[""1b10b41ec6bfc419aa0cd82d1d5"", ""36ff52844d2724103a6b6d0179c""]","[""3c78e9707e67942ac9e4940e70d""]","[0.66616719, 2.58454867]",[3.25011944],NL,AS17806,0.00059642,P2WSH
2026-02-06T01:32:25Z,67.215.245.132,35160,118.212.107.174,8333,8cbbd11a6d9e4b54e7ce0d54681f8e1153bd88e42b9eec4f670db29e4c89ffc7,"[""376466383b2e54e68af3785076b""]","[""108ed13d95b8a4c2a82908adc10"", ""3ad75b1baf9a040bc8098342d7a""]",[2.14339627],"[1.16588129, 0.97698064]",GB,AS26483,0.00053434,P2WPKH
2026-02-06T01:42:06Z,67.215.245.132,13401,156.160.10.76,8333,117863e65a0e4e4690b49810d20954f8ff9e0d104d5c5966168ac9d17489a5c0,"[""30c84035b0f2b4408b5e0b66766"", ""bc1q362d60ddbe684a4ab99a00fd40""]","[""bc1q5b8d9fdf22864802ba7c7d19b1""]","[0.52534016, 0.22555324]",[0.75077125],GB,AS26483,0.00012215,P2WPKH
2026-02-06T01:43:38Z,2.47.232.166,3760,64.171.157.251,8333,3762789945d20811dc5fa4d1b383ee750976dd50d89dbf27343f7499bcfcefe4,"[""1989c791a84804e1fb29ea812a8"", ""1ebb88443de38418b915cad424e""]","[""356dcb4c5171f46c7b07cad90d9""]","[2.28043666, 2.21830296]",[4.49827763],US,AS38907,0.00046199,P2SH
2026-02-06T01:50:37Z,66.32.7.106,57580,152.241.112.87,8333,a3e22eb37a6d9d67cb09251891db916b53b662fd820fea4db71ece7daa44ffd0,"[""36ee60c3eee734d1e842478f6a6"", ""10278d10f99ee4630a07dd60818""]","[""bc1q5b8d9fdf22864802ba7c7d19b1""]","[1.78602726, 1.4902669]",[3.27580495],NG,AS17806,0.00048921,P2PKH
2026-02-06T01:58:58Z,133.12.114.197,22464,221.99.3.114,8333,fd093a6579d6dca936ab608b18ed97b4a5854aeca3257648a6d0d5d47f267862,"[""376466383b2e54e68af3785076b""]","[""367d7efb08c9c4017a04321a256""]",[0.83602426],[0.83566209],GB,AS26483,0.00036217,P2SH
2026-02-06T02:00:27Z,186.174.45.143,14918,157.89.46.246,8333,46281349163c526a162efdbc9a84ff9579d9a89bffe026e742c14b3f9952cfc2,"[""30410510681bf446bb701f2134f""]","[""bc1q4560b539e3db4a229634aea3bb""]",[0.52403467],[0.52351321],DE,AS42131,0.00052146,P2WSH
2026-02-06T02:20:58Z,109.46.204.229,45467,218.60.194.39,8333,8d10589817684a0be6ae7492fb8cbf73e7f4d10f90107b03453c2c06e112c4d2,"[""30443ef57571345ddb08d1cffe7"", ""bc1q8c104b06d76c4b8a8540c590e8""]","[""1a71a23fd570446d0a632ac3f4d""]","[2.22945521, 2.33844339]",[4.56781678],NL,AS23777,8.182e-05,P2SH
2026-02-06T02:45:54Z,35.198.96.250,8554,110.80.195.112,8333,1332faaa3a29785ac9f2c37b5915fa02bf71badcc65d60a628fad6a113f97ebc,"[""bc1qb54be22508be4753bf1472364d""]","[""bc1qf80202c3c9bf474380b9113cb2"", ""30410510681bf446bb701f2134f""]",[2.98969305],"[1.47989011, 1.5097437]",BR,AS17806,5.924e-05,P2PKH
2026-02-06T02:59:00Z,97.7.54.100,15230,215.105.185.38,8333,ac928248068d372c39181bb0296ac003027e7132ec0ac1974a5813e138f966c6,"[""3dd384b13f79e43c7a4a734a7f5""]","[""bc1qfd8633034d40470a97a7c19403""]",[0.27574467],[0.27531799],BR,AS52414,0.00042668,P2PKH
2026-02-06T03:12:07Z,182.188.186.119,2700,16.53.127.163,8333,952d592245b3b992c13405529d5f4a49f66e13063bdbcf998e1fcbd68767ecba,"[""bc1q8c104b06d76c4b8a8540c590e8""]","[""3df1b0c9d54d64897bff523bbc2""]",[0.31088563],[0.31046981],NL,AS23777,0.00041582,P2SH
2026-02-06T03:16:48Z,2.47.232.166,48821,217.254.112.40,8333,18105a4bba10f5f5c1b4e7bab20c56ad76ed16ee259114cc21384ccbae342fa7,"[""3679475630e6e4015972d25c55d""]","[""30d75601032224a4d8d7476cf2e""]",[0.63832548],[0.6379841],US,AS38907,0.00034138,P2PKH
2026-02-06T03:33:31Z,141.242.159.49,54311,94.152.252.88,8333,af4a0c5da7777e4be2aa8445dbfcae7e56d1b7b2260e5e9e4d681c66e48c4072,"[""303ee3f98555140fe9bc66d99cc"", ""36ff52844d2724103a6b6d0179c""]","[""30b629334a72241629c2217c945""]","[0.50985474, 2.26129294]",[2.7710172],NL,AS17806,0.00013048,P2WSH
2026-02-06T03:57:41Z,166.60.178.122,39869,4.131.254.158,8333,6346908c9e9e5f8fd70b0a2beac68869e85c0a183bb457ce02c1bf515ed36f9b,"[""3f41c6881b0634bb18e64af54fd"", ""1a3e46d4f5eb3426c9920ee6398""]","[""bc1q5938278499c141488156d15386"", ""bc1qaf0bcd66ada647c385455b94d5""]","[2.30882411, 1.35375753]","[1.13732372, 2.52519497]",US,AS25724,6.295e-05,P2SH
2026-02-06T04:16:20Z,22.153.190.140,41050,179.28.201.239,8333,eef56179336522e1b8325270248230487aa428522848cb5d7f6386b220a4eecc,"[""bc1qdb86448bc6794c7aa9fcfe76e8""]","[""13b352b78d4b645ebae595f66ab"", ""330742391ac9f4db29e13185bc5""]",[2.77977088],"[1.44079354, 1.33894236]",BR,AS60339,3.498e-05,P2SH
2026-02-06T04:18:49Z,172.182.79.2,57407,183.160.31.215,8333,e69456087fe09752aa221ec3ee8020f8bad87cd97fe63c21bd3ba1fba334754e,"[""bc1qde4e4070b96e4ad6ba5fb6eba8""]","[""14acf7a4c1db84e1585873060ac""]",[2.32898606],[2.32892571],US,AS57876,6.035e-05,P2WPKH
2026-02-06T04:32:55Z,35.198.96.250,13694,154.183.77.153,8333,9a419837fb35d2b6a2b76f45e2821a2af91d3e962c6825bfb80e9866ac0149b5,"[""bc1qb54be22508be4753bf1472364d"", ""161ad6a79ef174a6f8baf24e710""]","[""1a3e46d4f5eb3426c9920ee6398""]","[0.73461817, 1.57127462]",[2.30582083],BR,AS17806,7.196e-05,P2SH
2026-02-06T04:43:10Z,2.47.232.166,53917,92.125.181.244,8333,5dde2fc94a1a34ae70aa6c08509ef12ab559aef3cb474958af6f51e69342e688,"[""3679475630e6e4015972d25c55d"", ""1989c791a84804e1fb29ea812a8""]","[""bc1qfe2b2680ea744a0780d0e972fc"", ""bc1q0d0f4964b1824b3c928d00feb9""]","[1.49571445, 0.59987549]","[1.43462129, 0.66040489]",US,AS38907,0.00056376,P2WPKH
2026-02-06T04:59:38Z,75.182.29.189,50174,134.74.92.96,8333,a119e4645bd4b79aee40207a05be306f4f9bc350fcbde80f3e6b9a4f80eed1b1,"[""3d8519c4de2a841d888b8328506""]","[""1fa628159c643488f91403be6a0""]",[1.63589086],[1.63531],NG,AS38907,0.00058086,P2WPKH
2026-02-06T05:15:52Z,81.251.69.140,21944,2.117.127.130,8333,2a7b56896a0c9285603c6c57b4c05dbdf556f91c12166dd3dd85fdc51b68b8e1,"[""1e921166b3f444b4697a4ec8e62""]","[""17c789a1df8c441a1b12c9a8838""]",[2.94094137],[2.9404276],US,AS57876,0.00051377,P2WSH
2026-02-06T05:19:33Z,97.7.54.100,42019,36.185.241.39,8333,24f1a029ea700ff2cd07793b9456a92550ed8da744b39a9f71652e599baa91da,"[""bc1qb89b6f7f46ba40978bdd4f4eae"", ""3a1d07c6fee904c06a548a15278""]","[""30d75601032224a4d8d7476cf2e""]","[2.12065284, 2.77200338]",[4.89219982],BR,AS52414,0.0004564,P2SH
2026-02-06T05:22:36Z,68.115.86.84,21003,105.101.44.19,8333,a3513f4769b79cf30d6037a3f0b977052983a1ac7c1161c50725299dc45d203c,"[""356dcb4c5171f46c7b07cad90d9""]","[""3ba0ca2a6352c4cf4ae315fa2d8""]",[2.48638939],[2.48625678],NG,AS10752,0.00013261,P2SH
2026-02-06T05:37:36Z,97.7.54.100,60236,96.104.194.117,8333,345c7d05c59eaa3a8f34cf04aee80584cf40045c8fc5226457ef732200483434,"[""bc1qb89b6f7f46ba40978bdd4f4eae"", ""17c789a1df8c441a1b12c9a8838""]","[""16dc934aa3f9045818e6075b31c"", ""bc1q5938278499c141488156d15386""]","[2.73610143, 2.15429683]","[2.90909889, 1.98113236]",BR,AS52414,0.00016701,P2SH
2026-02-06T06:00:47Z,186.174.45.143,54365,142.63.104.204,8333,da6e483da6c52172ced59c00efcd7c480c38e07929f93d1e53a9a9b7becc905b,"[""bc1q7a1cd71d91fb43fa88322effd5""]","[""37c950953fa6046b59198c5d79d""]",[1.92848124],[1.92811199],DE,AS42131,0.00036925,P2PKH
2026-02-06T06:17:07Z,52.133.248.120,45427,187.59.41.144,8333,48e9b58df39bce5f37051272f06a28c7fa449b8e8d6cc08b471f0e52cfe38d0e,"[""173e2df1d9cf447b9b5c6db5be3""]","[""bc1qfd7b31fd50114ac7822289d41d""]",[0.22501742],[0.22456396],IN,AS42932,0.00045346,P2SH
2026-02-06T06:26:21Z,167.135.174.163,51445,48.180.26.9,8333,25155bbfe4075f98402bee80c8bf4edde2ef7f7838760d84db7e46974b4735d8,"[""19d5f7825b1a249eea940eb37ee""]","[""bc1qde4e4070b96e4ad6ba5fb6eba8""]",[0.58331718],[0.58312147],NG,AS54903,0.00019571,P2PKH
2026-02-06T06:41:03Z,139.175.101.144,55225,151.187.213.97,8333,350146ba52a821f6b2c81c77fa7574e6dbe809c69eebd2a07477a183ae7bc597,"[""bc1q3defad7161cc4e468ef43acf4c"", ""3fe8e4de760584b4e829e20b191""]","[""bc1q7163a9f1c538405088ff9d8f30"", ""36ff52844d2724103a6b6d0179c""]","[2.78604848, 1.36783049]","[1.88854271, 2.26476419]",US,AS43542,0.00057207,P2SH
2026-02-06T06:44:20Z,199.215.112.199,50601,95.14.230.119,8333,f38679c2f4ddfff52027e041f977724e5610f03f5f121b092b90b31c0e8a511b,"[""1034aa573f3c44f7a9b11b96b91""]","[""3d8519c4de2a841d888b8328506""]",[1.89055019],[1.8900032],SG,AS50729,0.00054699,P2SH
2026-02-06T07:08:51Z,32.48.179.81,57189,137.9.252.16,8333,d76c05b8c1a9ba4a4a30a2242dbc00f4df7174e4cdace7425d5e4ff6661ec39c,"[""1fa628159c643488f91403be6a0""]","[""bc1qfd7b31fd50114ac7822289d41d"", ""bc1q018e3feb8e324ccca4b89e21c9""]",[1.33660504],"[0.89531308, 0.44086477]",US,AS15290,0.00042719,P2WSH
2026-02-06T07:14:54Z,46.161.74.42,9980,83.107.53.207,8333,444a7afbbc7a14ff91f524d14db331db5489b1425cfcad91e502ea77e7451430,"[""3542429f7b1e447619fd63edf7e""]","[""bc1q4560b539e3db4a229634aea3bb""]",[2.81700588],[2.8169266],GB,AS30937,7.928e-05,P2SH
2026-02-06T07:28:49Z,186.174.45.143,48980,11.114.212.168,8333,33de7c6e0b30fdbf30934d1efb685fe682f0c9707080b7f98cebb430448614ac,"[""bc1q63a590306d904c86aa3ef4caea""]","[""16dc934aa3f9045818e6075b31c""]",[2.91525613],[2.9150895],DE,AS42131,0.00016663,P2WPKH
2026-02-06T07:45:03Z,40.105.222.160,32867,111.167.43.68,8333,241f5ac8e2a0517020e2c5a6972f3e7693a85ad3a412fbd8ff37b9c085f8d04f,"[""bc1q91d4186daaf74d9997f3ac816f"", ""bc1qc1e16b2698e748ef81272b4c73""]","[""1cf165427595543eba88cfaaaa4""]","[2.59202748, 0.6755477]",[3.26714693],DE,AS38907,0.00042825,P2WSH
2026-02-06T08:09:06Z,131.53.43.37,27198,82.52.122.158,8333,9062b19692c15dd44d221208f11b26001d80418fbda4b0bfd568869d6a78fe04,"[""1cf165427595543eba88cfaaaa4""]","[""bc1q760fae8d5f3e415d82bc5efa6d"", ""37a25862b3b56492b8a5d035233""]",[1.41178177],"[0.77106871, 0.64051065]",US,AS50252,0.00020241,P2WPKH
2026-02-06T08:21:48Z,97.7.54.100,51068,1.12.169.124,8333,e3ae699bbc243c4da0c4835e9859dbd9e5f7f2c1bc95f2dd4e2ee58644f9ae3b,"[""3a1d07c6fee904c06a548a15278"", ""bc1qb89b6f7f46ba40978bdd4f4eae""]","[""1b10b41ec6bfc419aa0cd82d1d5""]","[1.23007772, 2.10044214]",[3.33012052],BR,AS52414,0.00039934,P2PKH
2026-02-06T08:35:25Z,141.242.159.49,23771,174.118.237.32,8333,0854f78b6de111fab13a60b909163d5e65027b1ebc13bc714f7bca64dbabdf86,"[""303ee3f98555140fe9bc66d99cc""]","[""375d967402a9a4d7f9c9925dcc8""]",[0.51893452],[0.51876895],NL,AS17806,0.00016557,P2PKH
2026-02-06T08:54:53Z,107.196.193.62,15558,22.210.99.172,8333,244819a69cffb5d94ec01cfe2a5dfdab7821cb50089221c52bf51aacefe4d7ef,"[""1034aa573f3c44f7a9b11b96b91""]","[""37a25862b3b56492b8a5d035233""]",[0.84697856],[0.84644302],SG,AS50729,0.00053554,P2PKH
2026-02-06T08:58:03Z,200.233.19.237,36850,52.73.138.252,8333,5a3e6dd3c52ccf2dd13eca9ff0dd5e5355ce89073e8c38f0a24d10e79edfaec4,"[""10619f84c79c14a918828831c5a""]","[""bc1q7f735bae2f844015a0a4e1d32f""]",[0.752234],[0.75184406],US,AS15290,0.00038994,P2WPKH
2026-02-06T09:19:50Z,15.113.77.238,54768,197.246.86.105,8333,7d3bd526e4dff5910d7b137b511943feeaeb64577dd8b348fb360c0b8bf72bce,"[""1d420cf25832b499a9323250bac""]","[""1b243f09fd20849f587f516da07""]",[2.98633198],[2.98617925],IN,AS57876,0.00015273,P2WSH
2026-02-06T09:27:44Z,101.194.80.248,46647,212.216.225.169,8333,cd2039be802818f9e32193e1ed6bde21f0e19fd612ff1ed404c6fff70786f5a5,"[""1cf165427595543eba88cfaaaa4"", ""bc1qf1ded252ba6644b9990d8d6e6b""]","[""bc1q760fae8d5f3e415d82bc5efa6d"", ""bc1q1db7f5be4f9242ddad368925f3""]","[1.65813756, 1.16643348]","[1.06739374, 1.75657973]",US,AS50252,0.00059757,P2PKH
2026-02-06T09:36:20Z,92.94.54.130,42806,132.59.231.183,8333,ccb34cd6d6163f4f68bda33673f7f8badad761be324a4074425a4ae5ac72d593,"[""1b243f09fd20849f587f516da07""]","[""3af116498e30340d5a981d1a2a2""]",[0.10398528],[0.10360754],NL,AS48438,0.00037774,P2WPKH
2026-02-06T09:53:05Z,97.7.54.100,54555,5.68.62.128,8333,4e9e6b77c1a969895cfece5817bc8bf217a4694d2fce0668af3eb651e4607998,"[""17c789a1df8c441a1b12c9a8838""]","[""1989c791a84804e1fb29ea812a8""]",[2.74496056],[2.74446506],BR,AS52414,0.0004955,P2WSH
2026-02-06T10:11:14Z,167.135.174.163,16137,40.62.210.49,8333,557ef49692fe39e052664b0755927c778ea6c087b0e2efa65b8b1997a123ac73,"[""bc1qa5ac8dc8844c4d21be2acdfd47""]","[""119705a2aa0a64bcfadd56c0e85""]",[1.29061259],[1.29059705],NG,AS54903,1.554e-05,P2PKH
2026-02-06T10:22:20Z,148.158.12.218,63806,138.31.110.55,8333,30f7301cc3281e2c9faba6683522c0a5d53a07ebbf67185ab5ccc42d690f6b54,"[""30443ef57571345ddb08d1cffe7"", ""1a71a23fd570446d0a632ac3f4d""]","[""141dc973b2e73436ab88b00da45"", ""3248cb006abf0410abd723d6bf4""]","[2.2442095, 0.87044692]","[1.38601848, 1.72822655]",NL,AS23777,0.00041139,P2SH
2026-02-06T10:40:11Z,197.1.191.17,34288,64.200.47.124,8333,3f2e76e733079abb8a1f1ac81844b2d52943b68b26637f709fddcbadedd9a3ef,"[""bc1q018e3feb8e324ccca4b89e21c9""]","[""3af116498e30340d5a981d1a2a2"", ""161ad6a79ef174a6f8baf24e710""]",[0.67024846],"[0.27663525, 0.39303628]",BR,AS48438,0.00057693,P2PKH
2026-02-06T10:59:41Z,42.95.199.70,60430,168.150.64.68,8333,f29b12e52e137ca0a346440a70cf1c6a5cd424a287bc4d1e7af67252a13e2e8b,"[""bc1qab35464e18874e03b6ba18a26f"", ""111870c0d9ff14ffeb7c4ce017f""]","[""bc1qd8df2956b5194f2bb529417f75"", ""1034aa573f3c44f7a9b11b96b91""]","[0.36774025, 2.30100479]","[1.63063206, 1.03782011]",IN,AS28824,0.00029287,P2WSH
2026-02-06T11:10:03Z,7.243.167.175,53779,139.165.235.115,8333,787c0d41cec2b1f2341e027a8640e690eef7befba96a4a2a946255dc418676f6,"[""367d7efb08c9c4017a04321a256""]","[""bc1qb54be22508be4753bf1472364d"", ""3af116498e30340d5a981d1a2a2""]",[0.55088688],"[0.19821, 0.35264035]",DE,AS60664,3.653e-05,P2SH
2026-02-06T11:19:42Z,222.131.212.248,14027,30.131.87.156,8333,9fc86bc5eb6bb4e2edce3ad800b17f3319e4aa5f3f826874e88e806d52b00456,"[""360a6722c961e4a3eb7e1a35dd0"", ""10278d10f99ee4630a07dd60818""]","[""1eececbbb3d87417b910c7c8343""]","[0.99759693, 1.93842776]",[2.9360099],NG,AS17806,1.479e-05,P2PKH
2026-02-06T11:41:37Z,119.254.212.74,18540,81.71.255.154,8333,e1c7826b1e76df6c858b0e25d03caa668d6e805f3d0652378c0f651c71513abd,"[""176e9a70538114d1f944428e005"", ""3ba0ca2a6352c4cf4ae315fa2d8""]","[""1d420cf25832b499a9323250bac""]","[0.18311929, 0.12781812]",[0.31080895],SG,AS39468,0.00012846,P2WSH
2026-02-06T11:49:26Z,40.127.64.28,24939,217.42.253.22,8333,feaf2731f1ab5f21bafe28e806c542dacafeb5d705f4bd11163c8d7b4b5dc346,"[""bc1q018e3feb8e324ccca4b89e21c9"", ""bc1qfd7b31fd50114ac7822289d41d""]","[""bc1q867f652a4c5046d0bd0074f71c"", ""17b240714611740929457aca9bf""]","[2.61213221, 1.73814971]","[2.87167696, 1.47856256]",BR,AS48438,4.24e-05,P2SH
2026-02-06T12:11:52Z,22.153.190.140,55246,77.21.86.220,8333,327946de4926e664338f733dbadf913c21645d3b3d4bbea96766218b433f1b54,"[""330742391ac9f4db29e13185bc5"", ""13b352b78d4b645ebae595f66ab""]","[""16dc934aa3f9045818e6075b31c""]","[2.44797807, 1.42943035]",[3.87724207],BR,AS60339,0.00016635,P2PKH
2026-02-06T12:15:43Z,52.133.248.120,39091,50.110.166.201,8333,d7a052c826ac8f027046729bdb4d34438c93e9041a3257a3631ec42285605102,"[""bc1q7f735bae2f844015a0a4e1d32f""]","[""bc1q34cbc8df876942649a65a60b75"", ""bc1qab35464e18874e03b6ba18a26f""]",[0.53853122],"[0.34244637, 0.19566097]",IN,AS42932,0.00042388,P2WPKH
2026-02-06T12:37:47Z,38.116.11.5,21016,211.74.27.221,8333,a9265eb02b785b9e904110cd2d372ffb9ba002e0f99e6e2ff8ed7527e9482dcb,"[""16dc934aa3f9045818e6075b31c""]","[""bc1qf178e1ec7a8d4fd4bfba2e9a23""]",[0.23847638],[0.23831036],BR,AS48438,0.00016602,P2PKH
2026-02-06T12:52:22Z,195.179.209.213,2893,38.127.60.238,8333,fc664650a35c3c9261a9d25208d464d501623b8dd7ab2abdbcb11be6bbfd7796,"[""3248cb006abf0410abd723d6bf4""]","[""1fa628159c643488f91403be6a0""]",[0.87575116],[0.87533009],DE,AS63527,0.00042107,P2PKH
2026-02-06T13:13:26Z,195.179.209.213,41549,161.139.241.15,8333,5225ebc9aa533cb9a0ec9986496c9f0bb35e65e9cc0f41ec2d21137c2ea7378a,"[""3248cb006abf0410abd723d6bf4""]","[""bc1qfd7b31fd50114ac7822289d41d""]",[0.28243008],[0.28234559],DE,AS63527,8.449e-05,P2PKH
2026-02-06T13:25:35Z,1.231.42.157,8032,60.232.131.216,8333,66fa45b0e2499af73ddde91f028b59600e5eb42507252e7de36d98625f8494cf,"[""3cbccfcb25f2f4d6aac906d7e4b""]","[""3dd384b13f79e43c7a4a734a7f5"", ""17c789a1df8c441a1b12c9a8838""]",[2.6674981],"[1.71548646, 0.95197592]",SG,AS47523,3.572e-05,P2PKH
2026-02-06T13:27:34Z,107.81.69.201,25359,64.24.63.247,8333,515937dca796c838d9501a63d556fe321cbc332f6fd39a26f8169eeee83e07c0,"[""bc1q2f25cea716154b569a9727ff39"", ""bc1q1db7f5be4f9242ddad368925f3""]","[""176e9a70538114d1f944428e005""]","[1.95107791, 0.65949503]",[2.61022164],NG,AS23777,0.0003513,P2WSH
2026-02-06T13:33:14Z,199.215.112.199,38534,156.103.131.122,8333,789f7f666ae14f0436c41883a61ea305a7234effbeb42751df420d015211ced1,"[""1034aa573f3c44f7a9b11b96b91""]","[""1e921166b3f444b4697a4ec8e62"", ""bc1q05a8706ad9ba43e9aaca2256d8""]",[1.25203361],"[0.64764775, 0.60394273]",SG,AS50729,0.00044313,P2WPKH
2026-02-06T13:43:30Z,184.143.109.146,64373,163.240.102.53,8333,3662890f1f07fdf4c11c3594872746e6f983611b82a23a37d6cd015c6dd9769c,"[""bc1q498f6cb18e404be9933c65d2bf"", ""375d967402a9a4d7f9c9925dcc8""]","[""3af116498e30340d5a981d1a2a2""]","[1.70214165, 0.88311853]",[2.58477529],BR,AS59219,0.00048489,P2WSH
